mes_referencia;CIDADE;BLOCO;CATEGORIA;SIT_LIG;ligacoes;economias_totais;economias_sociais;economias_sabren
2026-01-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;1;0
2026-01-01;CORDEIRO;Bloco 1;COMERCIAL;CORTADA;35;42;0;0
2026-01-01;CORDEIRO;Bloco 1;PUBLICA;ATIVA;129;157;0;0
2026-01-01;CORDEIRO;Bloco 1;INDUSTRIAL;ATIVA;8;9;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;ATIVA;9414;10880;981;0
2026-01-01;CANTAGALO;Bloco 1;RESIDENCIAL;ATIVA;5069;6325;308;0
2026-01-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTADA;355;387;27;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;ATIVA;311;541;0;0
2026-01-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;5;6;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTADA;119;202;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;CORTADA;7;9;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;CORTADA;7;8;0;0
2026-01-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;ATIVA;89;122;0;0
2026-01-01;CANTAGALO;Bloco 1;COMERCIAL;ATIVA;360;539;0;0
2026-01-01;CANTAGALO;Bloco 1;PUBLICA;ATIVA;160;222;0;0
2026-01-01;CANTAGALO;Bloco 1;COMERCIAL;CORTADA;37;51;0;0
2026-01-01;CANTAGALO;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-01-01;CAMBUCI;Bloco 1;RESIDENCIAL;ATIVA;4771;5143;589;0
2026-01-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTADA;424;447;34;0
2026-01-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;7;7;0;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTADA;16109;27224;5067;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTE PEDIDO;131;229;9;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;DESATIVADA;5;5;1;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;INATIVA;1019;1127;43;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;PROVISÓRIA;13;13;7;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;ATIVA;26;33;0;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;ATIVA;978;1106;5;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;PUBLICA;ATIVA;27;28;0;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;CORTADA;7;7;0;0
2026-01-01;CAMBUCI;Bloco 1;COMERCIAL;ATIVA;176;232;0;0
2026-01-01;CAMBUCI;Bloco 1;COMERCIAL;CORTADA;32;40;0;0
2026-01-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;CORTADA;51;62;0;0
2026-01-01;CAMBUCI;Bloco 1;PUBLICA;ATIVA;124;164;0;0
2026-01-01;CAMBUCI;Bloco 1;PUBLICA;CORTADA;4;6;0;0
2026-01-01;CAMBUCI;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2026-01-01;CAMBUCI;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-01-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;ATIVA;123140;165499;34255;0
2026-01-01;BELFORD ROXO;Bloco 4;PUBLICA;ATIVA;664;1200;0;0
2026-01-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTADA;12;24;0;0
2026-01-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2026-01-01;BELFORD ROXO;Bloco 4;COMERCIAL;ATIVA;5469;7173;0;0
2026-01-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTADA;1473;2324;0;0
2026-01-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-01-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;ATIVA;36;40;0;0
2026-01-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTADA;12;14;0;0
2026-01-01;BELFORD ROXO;Bloco 4;COMERCIAL;INATIVA;41;54;0;0
2026-01-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTE PEDIDO;60;76;0;0
2026-01-01;BELFORD ROXO;Bloco 4;COMERCIAL;DESATIVADA;2;2;0;0
2026-01-01;APERIBE;Bloco 1;RESIDENCIAL;ATIVA;4277;4573;2311;0
2026-01-01;APERIBE;Bloco 1;RESIDENCIAL;CORTADA;230;248;145;0
2026-01-01;APERIBE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;22;24;20;0
2026-01-01;APERIBE;Bloco 1;COMERCIAL;CORTADA;23;35;0;0
2026-01-01;APERIBE;Bloco 1;INDUSTRIAL;ATIVA;8;8;0;0
2026-01-01;APERIBE;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-01-01;APERIBE;Bloco 1;PUBLICA;ATIVA;92;109;0;0
2026-01-01;APERIBE;Bloco 1;COMERCIAL;CORTE PEDIDO;3;4;0;0
2026-01-01;APERIBE;Bloco 1;COMERCIAL;ATIVA;216;265;0;0
2026-01-01;MAGE;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-01-01;MAGE;Bloco 1;PUBLICA;ATIVA;273;608;0;0
2026-01-01;JAPERI;Bloco 4;RESIDENCIAL;CORTADA;6199;7502;983;0
2026-01-01;JAPERI;Bloco 4;RESIDENCIAL;INATIVA;243;246;9;0
2026-01-01;MAGE;Bloco 1;COMERCIAL;ATIVA;1968;2964;0;0
2026-01-01;MAGE;Bloco 1;COMERCIAL;CORTADA;914;1523;0;0
2026-01-01;MAGE;Bloco 1;INDUSTRIAL;CORTADA;10;13;0;0
2026-01-01;MAGE;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-01-01;MAGE;Bloco 1;INDUSTRIAL;ATIVA;24;24;0;0
2026-01-01;MAGE;Bloco 1;COMERCIAL;CORTE PEDIDO;38;88;0;0
2026-01-01;MAGE;Bloco 1;COMERCIAL;INATIVA;1;1;0;0
2026-01-01;JAPERI;Bloco 4;RESIDENCIAL;ATIVA;15591;18137;2724;0
2026-01-01;ITAOCARA;Bloco 1;RESIDENCIAL;ATIVA;8731;10395;857;0
2026-01-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTADA;406;430;31;0
2026-01-01;JAPERI;Bloco 4;COMERCIAL;ATIVA;688;942;0;0
2026-01-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;1;1;0;0
2026-01-01;JAPERI;Bloco 4;COMERCIAL;CORTADA;265;367;0;0
2026-01-01;JAPERI;Bloco 4;PUBLICA;ATIVA;144;214;0;0
2026-01-01;JAPERI;Bloco 4;PUBLICA;CORTADA;7;8;0;0
2026-01-01;JAPERI;Bloco 4;INDUSTRIAL;ATIVA;35;35;0;0
2026-01-01;JAPERI;Bloco 4;INDUSTRIAL;CORTADA;11;12;0;0
2026-01-01;JAPERI;Bloco 4;COMERCIAL;INATIVA;5;5;0;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTADA;5778;8031;224;0
2026-01-01;ITAOCARA;Bloco 1;COMERCIAL;ATIVA;464;658;0;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;203;286;1;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;DESATIVADA;1;1;0;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;INATIVA;1;1;1;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2026-01-01;ITAOCARA;Bloco 1;PUBLICA;ATIVA;191;235;0;0
2026-01-01;ITAOCARA;Bloco 1;COMERCIAL;CORTADA;50;57;0;0
2026-01-01;ITAOCARA;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-01-01;ITAOCARA;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-01-01;ITAOCARA;Bloco 1;PUBLICA;CORTADA;2;4;0;0
2026-01-01;ITABORAI;Bloco 1;RESIDENCIAL;ATIVA;34986;49715;10280;0
2026-01-01;ITABORAI;Bloco 1;COMERCIAL;CORTADA;365;682;0;0
2026-01-01;ITABORAI;Bloco 1;PUBLICA;ATIVA;318;517;0;0
2026-01-01;ITABORAI;Bloco 1;INDUSTRIAL;ATIVA;25;26;0;0
2026-01-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTADA;8;8;0;0
2026-01-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTE PEDIDO;2;2;0;0
2026-01-01;ITABORAI;Bloco 1;COMERCIAL;CORTE PEDIDO;34;102;0;0
2026-01-01;ITABORAI;Bloco 1;PUBLICA;CORTE PEDIDO;2;4;0;0
2026-01-01;ITABORAI;Bloco 1;PUBLICA;CORTADA;16;39;0;0
2026-01-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;INATIVA;2918;3152;362;0
2026-01-01;ITABORAI;Bloco 1;COMERCIAL;ATIVA;1634;3631;0;0
2026-01-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;PROVISÓRIA;8;8;3;0
2026-01-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTADA;35833;56051;9606;0
2026-01-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTE PEDIDO;933;1912;927;0
2026-01-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;DESATIVADA;14;14;2;0
2026-01-01;TANGUA;Bloco 1;RESIDENCIAL;ATIVA;4636;6114;2231;0
2026-01-01;TANGUA;Bloco 1;RESIDENCIAL;CORTADA;1460;1722;528;0
2026-01-01;TANGUA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;33;43;3;0
2026-01-01;TANGUA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-01-01;SAQUAREMA;Bloco 1;RESIDENCIAL;CORTADA;1692;1977;107;0
2026-01-01;TANGUA;Bloco 1;COMERCIAL;ATIVA;186;313;0;0
2026-01-01;TANGUA;Bloco 1;PUBLICA;ATIVA;107;120;0;0
2026-01-01;TANGUA;Bloco 1;PUBLICA;CORTADA;4;5;0;0
2026-01-01;TANGUA;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-01-01;TANGUA;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-01-01;TANGUA;Bloco 1;COMERCIAL;CORTADA;45;80;0;0
2026-01-01;TANGUA;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-01-01;SAQUAREMA;Bloco 1;RESIDENCIAL;ATIVA;7018;7662;581;0
2026-01-01;SAQUAREMA;Bloco 1;COMERCIAL;ATIVA;119;184;0;0
2026-01-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;PROVISÓRIA;12;26;0;0
2026-01-01;SAQUAREMA;Bloco 1;PUBLICA;ATIVA;37;46;0;0
2026-01-01;SAQUAREMA;Bloco 1;PUBLICA;CORTADA;1;1;0;0
2026-01-01;SAQUAREMA;Bloco 1;COMERCIAL;CORTADA;49;75;0;0
2026-01-01;SAQUAREMA;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-01-01;SAQUAREMA;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;ATIVA;128367;215233;53377;16863
2025-12-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTADA;16891;27294;3739;1798
2025-12-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;ATIVA;34441;87546;102;82
2025-12-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;ATIVA;337044;777124;219693;75553
2025-12-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTADA;34707;53283;16418;9863
2025-12-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTADA;6825;9132;1;1
2025-12-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTE PEDIDO;192;227;0;0
2025-12-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;ATIVA;673;708;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;INATIVA;321;357;99;6
2025-12-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;ATIVA;39562;284965;26386;18732
2025-12-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;CORTADA;3711;4776;3902;3627
2025-12-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;CORTADA;461;794;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;ATIVA;9197;15101;4;3
2025-12-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;INATIVA;867;924;294;97
2025-12-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;INATIVA;16;25;5;5
2025-12-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTADA;2140;2983;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;ATIVA;132;139;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTE PEDIDO;70;80;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;ATIVA;968;1378;0;0
2025-12-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;PROVISÓRIA;3;4;2;2
2025-12-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;INATIVA;8;8;0;0
2025-12-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;ATIVA;3988;14605;2;2
2025-12-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTE PEDIDO;244;349;13;7
2025-12-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;ATIVA;8431;40371;0;0
2025-12-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;ATIVA;101;101;0;0
2025-12-01;RIO DE JANEIRO;Bloco 1;PUBLICA;ATIVA;712;2994;0;0
2025-12-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;INATIVA;86;86;82;34
2025-12-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;PROVISÓRIA;36;49;25;11
2025-12-01;NILOPOLIS;Bloco 4;RESIDENCIAL;ATIVA;31020;42170;919;0
2025-12-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;CORTADA;53;152;0;0
2025-12-01;RIO DE JANEIRO;Bloco 1;PUBLICA;CORTADA;5;5;0;0
2025-12-01;MARICA;Bloco 1;RESIDENCIAL;ATIVA;66108;75506;6429;0
2025-12-01;MARICA;Bloco 1;COMERCIAL;ATIVA;1705;3087;0;0
2025-12-01;MARICA;Bloco 1;COMERCIAL;CORTADA;356;669;0;0
2025-12-01;MARICA;Bloco 1;INDUSTRIAL;ATIVA;14;15;0;0
2025-12-01;MARICA;Bloco 1;COMERCIAL;CORTE PEDIDO;12;16;0;0
2025-12-01;MARICA;Bloco 1;COMERCIAL;INATIVA;1;1;0;0
2025-12-01;MARICA;Bloco 1;INDUSTRIAL;CORTADA;5;5;0;0
2025-12-01;MARICA;Bloco 1;PUBLICA;ATIVA;381;515;0;0
2025-12-01;MARICA;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2025-12-01;MARICA;Bloco 1;PUBLICA;CORTADA;12;12;0;0
2025-12-01;MARICA;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2025-12-01;MAGE;Bloco 1;RESIDENCIAL;INATIVA;429;446;11;0
2025-12-01;MAGE;Bloco 1;RESIDENCIAL;CORTADA;7684;11051;1200;0
2025-12-01;MAGE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;107;136;23;0
2025-12-01;MAGE;Bloco 1;RESIDENCIAL;ATIVA;33576;43390;6828;0
2025-12-01;MARICA;Bloco 1;RESIDENCIAL;CORTADA;11599;14501;2906;0
2025-12-01;MARICA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;41;41;1;0
2025-12-01;MARICA;Bloco 1;RESIDENCIAL;INATIVA;261;261;3;0
2025-12-01;MESQUITA;Bloco 4;COMERCIAL;ATIVA;1852;2389;0;0
2025-12-01;MARICA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2025-12-01;MESQUITA;Bloco 4;RESIDENCIAL;ATIVA;33732;47776;4165;0
2025-12-01;MESQUITA;Bloco 4;COMERCIAL;CORTADA;801;1320;0;0
2025-12-01;MESQUITA;Bloco 4;COMERCIAL;INATIVA;22;22;0;0
2025-12-01;MESQUITA;Bloco 4;PUBLICA;ATIVA;302;602;0;0
2025-12-01;MESQUITA;Bloco 4;INDUSTRIAL;ATIVA;10;10;0;0
2025-12-01;MESQUITA;Bloco 4;INDUSTRIAL;CORTADA;1;1;0;0
2025-12-01;MESQUITA;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2025-12-01;MESQUITA;Bloco 4;PUBLICA;CORTADA;9;10;0;0
2025-12-01;NILOPOLIS;Bloco 4;COMERCIAL;CORTADA;998;1490;0;0
2025-12-01;NILOPOLIS;Bloco 4;PUBLICA;ATIVA;271;585;0;0
2025-12-01;NILOPOLIS;Bloco 4;INDUSTRIAL;CORTADA;12;12;0;0
2025-12-01;NILOPOLIS;Bloco 4;COMERCIAL;INATIVA;3;3;0;0
2025-12-01;NILOPOLIS;Bloco 4;INDUSTRIAL;ATIVA;15;17;0;0
2025-12-01;NILOPOLIS;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2025-12-01;NILOPOLIS;Bloco 4;PUBLICA;CORTADA;7;10;0;0
2025-12-01;NILOPOLIS;Bloco 4;PUBLICA;INATIVA;1;2;0;0
2025-12-01;NILOPOLIS;Bloco 4;COMERCIAL;ATIVA;1794;3089;0;0
2025-12-01;MIRACEMA;Bloco 1;RESIDENCIAL;ATIVA;9043;9800;1536;0
2025-12-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTADA;473;505;30;0
2025-12-01;MIRACEMA;Bloco 1;RESIDENCIAL;INATIVA;1;1;0;0
2025-12-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;27;28;2;0
2025-12-01;MIRACEMA;Bloco 1;PUBLICA;ATIVA;191;250;0;0
2025-12-01;MESQUITA;Bloco 4;RESIDENCIAL;CORTADA;7730;13971;696;0
2025-12-01;MESQUITA;Bloco 4;RESIDENCIAL;DESATIVADA;3;3;0;0
2025-12-01;MESQUITA;Bloco 4;RESIDENCIAL;INATIVA;838;888;7;0
2025-12-01;MIRACEMA;Bloco 1;COMERCIAL;ATIVA;596;972;0;0
2025-12-01;MESQUITA;Bloco 4;RESIDENCIAL;PROVISÓRIA;15;23;0;0
2025-12-01;MIRACEMA;Bloco 1;COMERCIAL;CORTADA;48;60;0;0
2025-12-01;MIRACEMA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;10;0;0
2025-12-01;MIRACEMA;Bloco 1;INDUSTRIAL;ATIVA;10;10;0;0
2025-12-01;NILOPOLIS;Bloco 4;RESIDENCIAL;CORTADA;8446;12593;179;0
2025-12-01;NILOPOLIS;Bloco 4;RESIDENCIAL;INATIVA;188;193;1;0
2025-12-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;ATIVA;8535;14724;0;0
2025-12-01;NILOPOLIS;Bloco 4;RESIDENCIAL;PROVISÓRIA;4;5;1;0
2025-12-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;ATIVA;219683;280640;39365;0
2025-12-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;CORTADA;2874;4413;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;DESATIVADA;3;13;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;INATIVA;100;112;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;INDUSTRIAL;ATIVA;110;185;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;INDUSTRIAL;CORTADA;30;30;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;PUBLICA;ATIVA;1039;2019;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;PUBLICA;CORTADA;35;55;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;PUBLICA;INATIVA;2;2;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;CORTADA;41773;58398;4439;0
2025-12-01;QUEIMADOS;Bloco 4;RESIDENCIAL;ATIVA;26540;32900;3442;0
2025-12-01;QUEIMADOS;Bloco 4;COMERCIAL;ATIVA;1207;1595;0;0
2025-12-01;QUEIMADOS;Bloco 4;COMERCIAL;CORTADA;552;829;0;0
2025-12-01;QUEIMADOS;Bloco 4;COMERCIAL;INATIVA;7;7;0;0
2025-12-01;QUEIMADOS;Bloco 4;INDUSTRIAL;ATIVA;66;76;0;0
2025-12-01;QUEIMADOS;Bloco 4;PUBLICA;ATIVA;278;371;0;0
2025-12-01;QUEIMADOS;Bloco 4;INDUSTRIAL;CORTADA;3;3;0;0
2025-12-01;QUEIMADOS;Bloco 4;PUBLICA;CORTADA;10;10;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;INATIVA;4483;4871;35;0
2025-12-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;PROVISÓRIA;15;17;0;0
2025-12-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;DESATIVADA;182;183;1;0
2025-12-01;RIO BONITO;Bloco 1;RESIDENCIAL;ATIVA;12631;15154;1327;0
2025-12-01;QUEIMADOS;Bloco 4;RESIDENCIAL;INATIVA;256;259;13;0
2025-12-01;QUEIMADOS;Bloco 4;RESIDENCIAL;CORTADA;10786;15844;3037;0
2025-12-01;RIO BONITO;Bloco 1;COMERCIAL;ATIVA;1189;1889;0;0
2025-12-01;QUEIMADOS;Bloco 4;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2025-12-01;RIO BONITO;Bloco 1;COMERCIAL;CORTADA;167;256;0;0
2025-12-01;RIO BONITO;Bloco 1;PUBLICA;ATIVA;216;363;0;0
2025-12-01;RIO BONITO;Bloco 1;COMERCIAL;CORTE PEDIDO;11;11;0;0
2025-12-01;RIO BONITO;Bloco 1;INDUSTRIAL;ATIVA;25;25;0;0
2025-12-01;RIO BONITO;Bloco 1;INDUSTRIAL;CORTADA;5;5;0;0
2025-12-01;RIO BONITO;Bloco 1;PUBLICA;CORTADA;8;8;0;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;ATIVA;124553;167185;34286;0
2025-12-01;BELFORD ROXO;Bloco 4;PUBLICA;ATIVA;661;1197;0;0
2025-12-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTADA;12;24;0;0
2025-12-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2025-12-01;BELFORD ROXO;Bloco 4;COMERCIAL;ATIVA;5535;7255;0;0
2025-12-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTADA;1460;2313;0;0
2025-12-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTE PEDIDO;61;77;0;0
2025-12-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;ATIVA;36;40;0;0
2025-12-01;BELFORD ROXO;Bloco 4;COMERCIAL;INATIVA;41;54;0;0
2025-12-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTADA;12;14;0;0
2025-12-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2025-12-01;BELFORD ROXO;Bloco 4;COMERCIAL;DESATIVADA;1;1;0;0
2025-12-01;APERIBE;Bloco 1;RESIDENCIAL;ATIVA;4288;4585;2314;0
2025-12-01;APERIBE;Bloco 1;RESIDENCIAL;CORTADA;217;236;133;0
2025-12-01;APERIBE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;22;24;20;0
2025-12-01;APERIBE;Bloco 1;COMERCIAL;ATIVA;218;268;0;0
2025-12-01;APERIBE;Bloco 1;COMERCIAL;CORTADA;21;32;0;0
2025-12-01;APERIBE;Bloco 1;INDUSTRIAL;ATIVA;8;8;0;0
2025-12-01;APERIBE;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2025-12-01;APERIBE;Bloco 1;PUBLICA;ATIVA;92;109;0;0
2025-12-01;APERIBE;Bloco 1;COMERCIAL;CORTE PEDIDO;3;4;0;0
2025-12-01;CANTAGALO;Bloco 1;RESIDENCIAL;ATIVA;5095;6355;309;0
2025-12-01;CAMBUCI;Bloco 1;RESIDENCIAL;ATIVA;4830;5204;594;0
2025-12-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTADA;368;387;26;0
2025-12-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;7;7;0;0
2025-12-01;CAMBUCI;Bloco 1;RESIDENCIAL;INATIVA;3;3;0;0
2025-12-01;CANTAGALO;Bloco 1;COMERCIAL;ATIVA;356;530;0;0
2025-12-01;CANTAGALO;Bloco 1;COMERCIAL;CORTADA;37;51;0;0
2025-12-01;CANTAGALO;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2025-12-01;CANTAGALO;Bloco 1;PUBLICA;ATIVA;161;223;0;0
2025-12-01;CAMBUCI;Bloco 1;COMERCIAL;ATIVA;178;234;0;0
2025-12-01;CAMBUCI;Bloco 1;COMERCIAL;CORTADA;29;37;0;0
2025-12-01;CAMBUCI;Bloco 1;PUBLICA;ATIVA;125;165;0;0
2025-12-01;CAMBUCI;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2025-12-01;CAMBUCI;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2025-12-01;CAMBUCI;Bloco 1;PUBLICA;CORTADA;3;5;0;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;INATIVA;1020;1128;42;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;PROVISÓRIA;13;13;7;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;ATIVA;28;34;0;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;ATIVA;980;1108;3;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;CORTADA;8;9;0;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;PUBLICA;ATIVA;27;28;0;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;CORTADA;49;60;0;0
2025-12-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;INATIVA;3;3;0;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTADA;16045;27110;5026;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTE PEDIDO;132;230;9;0
2025-12-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;DESATIVADA;3;3;1;0
